queue_count,avg_service_time,active_counters,hour_of_day,day_of_week,actual_wait
35,12.41,4,14,3,121.9
190,17.6,6,9,3,519.27
148,2.67,3,13,5,149.78
115,16.82,2,9,3,1179.6
116,19.44,6,15,4,385.99
178,5.41,2,11,0,497.99
170,4.21,4,10,4,200.36
158,16.84,7,15,4,332.55
122,5.68,2,17,3,325.24
220,19.42,4,13,4,1083.21
91,3.4,2,12,1,143.94
186,14.22,3,13,2,808.01
128,19.6,5,15,2,471.83
92,10.79,1,12,2,1190.42
149,9.21,3,17,5,396.7
126,9.84,7,14,6,176.44
274,16.29,7,11,6,606.74
142,2.76,6,10,3,79.31
59,3.98,6,12,6,45.15
130,9.43,4,17,3,314.65
120,15.46,6,10,2,296.88
157,16.78,4,11,0,682.59
67,5.5,3,11,5,127.7
151,18.41,7,13,2,374.14
92,2.54,5,13,4,49.4
238,8.73,5,15,6,479.65
161,19.89,6,9,2,584.88
80,4.11,7,10,6,48.05
153,5.41,4,13,2,207.75
70,19.65,5,13,6,253.62
263,4.28,3,15,0,367.98
154,11.36,4,15,3,514.83
172,10.34,3,11,6,545.97
193,16.7,3,12,3,940.49
294,6.2,2,10,4,927.11
181,9.11,3,10,2,660.45
122,16.73,4,11,1,478.47
125,10.68,6,15,4,234.55
121,18.38,7,14,6,273.88
18,8.7,2,9,3,66.28
113,8.49,4,17,0,217.93
180,6.76,7,9,6,170.5
105,13.45,3,15,3,454.08
60,15.67,1,16,3,997.33
190,2.68,3,14,6,156.97
194,11.96,2,9,0,868.69
128,11.52,3,10,2,457.41
217,19.05,6,15,2,663.79
142,8.97,7,13,6,191.21
140,2.02,1,17,6,254.79
206,13.24,7,16,6,427.55
132,11.37,3,12,3,513.41
145,8.51,2,13,6,612.41
184,10.89,3,11,4,674.63
120,2.61,5,10,1,59.55
177,12.97,5,13,6,428.4
88,10.14,1,12,4,947.52
250,9.23,4,15,5,522.9
216,10.81,2,9,4,1050.25
127,11.47,3,14,3,437.51
105,4.25,2,17,3,240.17
52,18.93,5,14,1,194.26
65,12.07,2,17,1,379.19
224,17.62,5,10,1,742.31
117,18.4,3,16,3,651.69
117,10.58,6,17,3,207.42
183,18.35,7,11,4,548.88
84,2.04,7,14,3,19.18
62,6.93,7,13,5,51.68
162,5.07,7,14,2,131.61
151,15.72,3,17,2,712.59
159,5.94,2,11,1,438.61
97,12.78,5,16,3,250.67
173,8.89,5,15,5,324.61
188,10.44,4,17,2,477.09
125,16.93,5,12,4,393.29
217,7.52,5,11,0,349.19
49,11.99,2,17,6,291.96
226,11.62,3,11,4,960.37
282,11.07,4,11,0,771.36
104,14.5,1,9,5,1569.81
242,18.36,5,12,4,903.13
209,16.15,7,15,2,399.41
241,15.23,7,16,3,477.44
100,7.57,1,10,0,749.35
78,17.34,3,15,3,483.43
261,5.01,3,17,5,426.15
193,16.08,3,12,6,1140.5
125,10.0,6,17,6,178.93
205,13.98,2,12,3,1495.13
4,10.95,5,9,2,8.98
14,5.92,1,14,5,90.01
107,10.54,2,12,6,543.51
98,12.46,5,13,1,248.9
82,17.8,3,16,1,433.47
177,2.19,5,10,0,71.01
210,10.58,4,17,2,559.82
201,18.71,7,11,3,508.4
135,10.44,1,11,4,1258.67
205,10.02,1,14,4,1803.71
156,8.0,4,13,5,354.71
147,17.66,5,14,0,404.53
121,7.51,7,13,0,119.39
105,6.79,1,16,0,677.81
135,16.69,2,17,2,1187.07
134,14.5,5,10,4,399.9
131,9.4,2,17,5,613.31
153,16.69,3,16,2,827.14
55,15.08,3,9,5,258.04
124,5.71,6,16,2,116.08
114,13.55,5,15,3,322.46
4,14.6,2,9,2,27.26
131,16.32,7,11,2,288.69
183,17.91,3,14,3,1046.94
125,3.62,5,9,1,102.19
126,6.05,2,13,3,486.1
142,19.97,3,14,0,918.86
195,19.8,3,10,6,1320.18
114,13.96,2,15,1,728.17
56,15.13,7,15,6,112.0
80,15.89,3,14,4,442.8
153,10.21,7,14,6,264.28
191,10.84,3,14,5,706.65
105,3.92,6,17,2,71.34
83,19.91,7,17,1,192.93
163,19.52,5,10,4,593.08
90,5.82,7,17,3,83.16
52,3.68,3,10,3,58.73
300,8.01,3,11,0,635.89
87,19.14,2,17,6,657.9
235,5.62,1,11,0,1457.1
81,11.94,2,12,1,451.57
187,2.39,7,13,6,59.95
24,8.38,6,9,5,33.62
134,16.11,5,10,2,441.14
18,10.76,2,14,3,98.8
95,7.6,5,10,1,131.1
183,4.15,6,10,6,142.49
226,19.25,2,12,1,2203.39
203,9.27,4,15,5,438.63
162,15.46,1,9,6,2456.37
42,4.22,2,14,1,90.14
200,4.72,4,10,0,298.76
59,17.42,7,14,5,153.26
124,14.72,6,12,3,313.34
208,9.91,2,15,6,988.71
173,11.76,5,17,0,370.16
168,12.04,4,9,0,529.76
130,11.79,6,14,5,244.56
71,6.75,3,11,5,148.63
272,16.33,4,15,1,1043.78
198,8.57,3,14,4,644.11
73,18.96,7,10,4,204.45
242,19.96,2,13,4,1750.82
255,16.94,5,15,6,877.6
201,3.53,1,12,6,731.18
141,15.91,1,12,1,2055.47
97,2.1,5,10,2,39.3
187,2.1,6,16,6,66.27
193,2.92,2,11,3,300.81
119,11.53,7,16,1,231.24
74,15.73,2,16,1,592.2
58,5.27,2,9,0,165.77
283,11.59,6,16,4,509.39
127,12.7,1,10,5,1679.35
167,7.01,6,14,1,196.54
169,19.43,1,9,2,3398.04
43,15.96,6,12,6,126.26
73,9.42,6,15,3,117.49
148,19.85,1,15,2,3022.31
85,18.82,2,14,1,883.76
167,4.18,3,13,1,256.26
251,16.12,6,12,0,642.04
217,16.02,3,15,2,1302.51
213,8.2,2,13,0,963.82
115,4.77,5,15,5,121.23
175,8.21,7,9,2,196.26
219,12.27,2,15,4,1514.15
182,17.43,1,10,5,3073.05
84,15.54,5,9,4,272.28
159,4.93,7,17,2,101.73
98,9.16,5,12,0,176.8
144,15.65,6,12,4,391.63
135,11.96,7,12,1,223.96
102,15.26,2,10,6,691.46
239,4.84,3,11,3,412.62
192,11.48,5,11,0,379.96
95,10.28,3,9,5,370.62
157,11.86,5,16,6,371.58
162,10.33,7,16,5,198.01
160,8.19,3,11,2,401.88
89,9.82,2,15,5,422.1
108,16.65,2,16,3,877.69
77,13.3,3,13,3,344.1
137,7.03,1,11,1,814.91
65,6.25,4,13,5,92.06
219,5.51,1,9,0,951.15
235,18.28,2,13,3,1993.29
196,10.6,2,15,0,1044.29
92,5.32,5,9,1,104.33
104,15.05,3,16,2,558.53
153,11.62,2,15,3,1028.86
68,12.51,7,13,3,139.14
106,16.04,2,9,3,810.03
145,4.27,7,17,5,95.89
90,9.74,2,16,0,428.09
107,11.22,3,13,6,358.78
179,17.7,7,17,3,554.58
179,3.56,3,11,0,224.63
22,17.49,6,14,5,65.97
116,14.85,1,14,4,1490.82
80,5.9,2,17,4,179.57
141,9.54,5,16,0,278.42
102,7.23,7,13,5,132.57
108,4.28,4,16,4,102.29
207,14.17,4,11,1,735.42
87,2.41,6,16,1,37.95
227,15.06,2,11,4,1590.94
113,10.35,1,15,2,1274.29
126,17.01,7,11,0,282.46
235,5.37,5,15,4,254.04
116,6.49,5,9,0,165.3
160,14.82,7,17,6,357.6
198,17.0,2,11,6,1599.83
134,4.92,2,9,5,299.61
125,2.25,5,17,6,54.14
223,19.42,3,17,6,1631.63
164,17.61,3,15,4,962.91
166,15.4,2,14,1,1226.11
158,4.55,4,10,5,172.67
89,5.38,3,15,6,177.64
244,13.79,1,13,2,3079.09
145,14.49,5,15,0,405.7
111,13.27,6,14,2,254.75
263,16.96,4,15,6,1081.51
161,6.17,1,15,1,1100.26
142,17.38,6,12,6,407.42
187,2.31,4,16,3,102.89
90,5.05,1,9,3,400.45
76,13.54,4,9,0,305.9
103,5.42,6,10,5,94.48
238,6.07,2,16,1,741.17
102,10.31,3,16,6,331.05
140,11.65,6,15,0,289.2
235,17.08,3,12,5,1341.84
188,19.21,7,10,0,470.16
123,2.42,4,10,0,76.3
181,3.19,5,14,2,105.13
185,3.24,5,17,4,135.16
46,19.56,5,13,1,193.52
148,15.22,3,15,2,831.93
222,11.02,5,11,5,557.56
106,14.71,2,14,4,728.14
112,12.6,2,17,0,827.04
197,15.56,4,12,3,766.28
103,6.09,4,12,6,147.05
222,18.51,6,12,2,698.82
144,15.86,3,11,1,764.9
63,12.72,3,17,1,293.46
272,2.83,3,13,4,261.89
91,6.71,2,12,2,302.18
231,15.49,6,11,0,597.72
147,4.4,4,13,4,155.19
115,2.85,2,13,5,143.87
142,11.56,2,14,1,837.55
135,6.95,5,13,5,212.02
81,18.38,1,16,2,1387.61
63,6.77,2,10,3,179.96
108,11.04,7,13,5,185.72
98,14.5,2,10,6,699.61
192,7.34,2,11,0,697.64
115,14.8,1,13,6,1670.01
201,11.64,2,12,1,1138.03
134,9.51,4,15,6,303.38
267,17.92,6,17,2,783.65
91,19.35,3,9,3,597.33
63,13.46,5,14,1,203.96
103,7.71,3,13,3,249.6
107,18.56,5,10,1,411.19
121,11.57,1,12,4,1480.62
272,15.53,6,10,6,653.9
147,2.53,5,17,4,74.15
245,12.54,6,15,4,633.04
135,2.54,6,12,2,51.77
165,17.52,2,13,4,1602.88
83,17.08,7,13,2,216.07
192,11.42,2,14,0,1125.24
141,16.29,5,9,4,489.67
196,5.04,4,15,2,289.61
74,12.16,2,11,1,507.58
66,11.06,4,16,2,190.48
178,13.26,1,9,5,1946.49
162,18.14,2,13,2,1270.01
86,6.75,2,17,6,276.5
141,10.8,3,9,5,522.84
7,13.6,4,9,1,25.06
139,7.32,7,16,6,152.63
170,13.24,7,13,2,385.42
114,15.52,7,13,6,224.91
13,5.2,7,14,1,10.77
65,17.12,4,15,6,262.62
64,17.82,4,17,5,296.82
53,10.19,7,10,3,81.79
189,19.54,5,14,4,705.34
151,11.12,3,17,5,415.62
52,9.13,3,9,0,140.42
100,9.64,4,14,2,270.42
90,8.8,1,15,6,848.96
166,13.18,1,13,1,2292.64
171,2.99,5,11,4,87.47
146,7.44,2,15,6,543.11
118,17.68,1,9,2,1869.78
295,4.36,5,15,4,243.31
162,14.22,1,9,3,2551.33
177,15.29,1,14,2,2749.94
166,16.55,1,9,6,3063.13
137,2.35,2,15,1,145.58
179,18.7,4,12,3,789.23
167,13.89,5,13,2,458.04
221,19.39,3,9,4,1378.21
145,19.12,1,16,6,2326.02
127,19.32,7,12,3,287.26
189,10.92,3,13,1,721.45
198,19.36,2,9,2,2382.75
133,8.36,2,9,4,501.28
91,16.78,3,15,6,491.16
189,16.88,7,14,4,545.16
54,6.49,6,14,5,57.14
216,18.06,7,15,3,513.45
26,11.3,1,13,6,321.72
108,3.04,6,12,2,54.12
83,13.83,1,17,5,1010.56
212,6.02,3,17,4,346.53
193,6.52,4,11,3,289.09
156,17.72,3,9,0,922.92
38,11.68,3,12,6,137.77
99,18.03,1,12,4,1528.08
105,15.58,3,9,3,590.59
225,11.56,3,17,0,920.16
107,9.93,5,10,6,225.59
120,13.13,6,15,3,257.1
292,18.37,6,15,4,920.63
150,5.83,3,16,0,291.68
35,10.98,3,9,6,135.68
253,19.81,1,11,3,4486.56
33,12.01,6,14,2,59.92
181,7.23,4,9,0,335.78
235,2.03,7,15,3,72.49
33,16.3,1,14,2,458.75
210,10.28,1,9,0,2146.92
94,3.55,1,17,3,384.05
241,5.0,1,9,4,1209.4
78,5.84,5,13,0,95.41
115,15.21,6,9,0,320.17
116,19.01,5,12,6,487.9
48,8.38,1,13,2,389.82
193,7.62,5,9,5,278.11
179,18.5,4,9,6,803.62
218,5.71,6,15,5,226.6
161,11.18,1,14,3,1769.88
275,13.47,4,10,4,1051.58
110,18.65,2,14,2,915.45
228,2.48,4,12,0,152.02
119,16.58,4,17,5,487.8
197,10.55,7,14,2,311.59
179,7.64,7,15,2,180.27
112,8.92,2,13,6,487.07
146,15.49,3,16,2,825.2
220,8.19,3,14,0,578.2
78,14.15,5,16,6,222.46
37,4.25,7,9,1,21.76
174,4.86,7,11,2,129.31
161,3.96,3,15,1,248.7
249,15.13,3,16,5,1415.13
86,17.45,6,12,4,267.04
11,7.65,4,14,6,22.86
132,12.56,2,12,5,896.73
135,18.18,1,10,6,2552.34
132,9.58,7,10,4,160.26
143,11.24,6,9,4,266.44
113,18.17,5,9,6,356.51
247,7.48,3,13,5,685.9
138,14.55,6,10,3,340.38
101,13.09,1,13,0,1270.52
246,5.0,3,16,1,450.13
201,15.43,4,16,3,912.54
265,8.43,5,12,1,441.24
80,3.42,7,12,6,45.99
155,6.51,5,11,0,209.46
49,13.74,2,14,6,389.17
85,13.38,6,16,2,185.58
135,7.57,1,14,6,1023.76
90,13.63,6,17,5,204.34
90,17.34,7,12,3,176.93
140,5.18,1,10,6,771.94
203,11.2,7,11,0,378.0
198,9.85,4,16,5,519.79
259,2.48,5,13,3,127.6
103,14.64,3,14,6,479.36
165,2.74,7,11,4,64.46
10,17.36,3,9,6,52.99
235,9.66,1,16,3,2041.39
184,8.57,4,13,2,385.43
87,7.74,1,11,2,654.05
185,8.61,1,11,1,1590.7
183,19.65,1,12,3,3659.3
67,19.64,2,10,6,552.12
61,6.57,3,14,4,128.67
273,12.55,6,17,6,528.08
132,11.45,6,10,2,308.26
107,7.5,3,12,1,239.64
78,17.58,2,17,6,723.14
73,11.01,7,11,4,118.58
109,6.09,1,16,4,724.74
33,17.35,5,14,6,95.06
144,3.14,7,10,4,63.9
190,12.47,1,16,0,2282.29
172,6.74,7,11,2,181.27
173,8.38,2,9,0,857.09
123,5.42,1,9,0,691.09
130,12.54,4,14,2,415.76
175,8.29,3,14,3,462.3
166,6.28,7,17,5,117.36
234,2.76,5,17,1,136.14
211,18.8,5,13,6,784.49
150,18.49,1,9,5,3039.17
132,19.58,3,12,5,893.24
151,16.35,7,12,5,409.05
10,15.12,6,14,5,29.25
3,19.7,1,9,2,69.15
154,11.15,6,11,5,311.74
64,12.16,4,9,1,208.3
54,10.57,3,11,6,204.86
197,10.22,4,12,3,555.57
120,9.67,7,16,2,166.97
187,8.61,1,15,5,1482.44
67,5.71,2,12,4,164.92
11,14.08,2,14,6,82.92
116,9.64,4,17,2,230.26
166,4.25,5,11,3,140.05
184,4.96,3,16,5,286.77
247,15.74,4,15,0,962.28
261,19.46,2,11,2,1988.59
137,19.02,3,11,6,886.47
163,13.51,2,11,6,1087.5
124,2.17,1,9,4,305.46
147,19.49,7,16,6,368.89
87,13.82,6,14,2,186.16
188,3.5,6,11,0,95.4
71,12.66,5,9,2,166.36
129,13.82,5,17,4,347.34
88,19.11,4,9,3,434.82
152,4.62,4,10,4,178.34
141,19.59,1,11,3,2810.04
129,19.97,7,15,4,374.98
167,5.38,2,9,1,466.19
248,8.91,3,10,2,726.6
148,18.55,4,10,6,609.72
105,15.65,2,9,2,790.41
139,13.65,3,9,0,609.69
183,11.28,7,15,1,310.64
228,2.89,7,17,0,97.89
32,16.63,4,16,2,137.3
193,3.89,7,17,0,109.81
243,13.79,7,17,3,522.27
250,15.54,2,12,1,1965.54
72,17.45,4,9,6,307.02
51,11.56,6,9,4,93.68
71,16.63,4,11,3,301.08
154,17.92,2,11,5,1293.82
221,14.49,5,11,4,725.42
174,16.43,1,9,0,2898.86
184,10.94,1,13,2,1855.62
243,18.55,3,10,3,1347.43
144,18.47,4,10,1,632.3
137,12.59,6,13,4,262.45
86,6.13,4,16,5,134.53
216,14.08,1,11,3,2811.82
152,17.01,4,9,6,610.61
153,9.81,6,9,6,241.52
229,2.78,2,11,2,310.59
132,11.96,5,15,1,311.97
136,13.69,5,16,1,463.63
80,18.25,4,14,4,386.8
28,6.26,6,15,3,31.72
173,17.95,6,9,3,565.49
175,18.49,1,13,1,3187.47
198,14.32,3,15,6,1011.91
61,16.08,4,12,0,198.39
112,13.16,2,12,1,696.16
204,2.28,4,17,2,115.95
100,12.41,5,11,3,204.65
171,11.64,2,10,6,1009.15
154,12.02,1,16,4,1701.35
134,5.71,1,15,3,795.46
85,13.58,1,13,6,1116.06
103,11.95,7,11,1,190.54
185,2.39,2,11,2,194.35
227,7.25,1,10,0,1543.05
195,11.41,4,13,6,553.3
133,14.81,5,16,6,419.09
97,17.57,4,9,3,430.73
136,11.29,5,9,1,372.07
225,16.77,5,17,5,635.14
15,15.12,6,9,1,36.25
185,6.42,3,14,1,405.57
86,6.86,5,11,2,121.13
135,11.86,1,17,1,1792.89
155,8.42,5,14,6,230.81
134,2.76,1,16,1,319.86
100,6.89,6,17,1,115.73
171,8.14,6,14,3,285.83
81,13.93,1,12,1,1123.24
188,13.59,6,15,2,403.4
91,17.12,6,12,5,236.68
177,4.19,7,10,3,102.03
210,19.96,3,11,6,1497.31
135,6.3,1,11,5,985.33
59,18.53,4,17,1,292.81
149,9.43,1,11,0,1323.46
200,10.25,3,13,5,656.84
108,16.29,5,15,2,387.83
23,14.06,6,14,0,62.29
200,8.79,4,15,2,444.44
53,12.29,1,9,6,577.54
212,11.61,5,14,0,504.83
210,12.95,3,13,1,1068.49
204,9.02,5,10,0,343.29
238,13.63,3,15,6,1188.56
117,12.17,3,12,5,486.56
108,15.54,4,16,0,381.44
58,3.54,3,15,2,64.44
159,6.9,5,11,1,227.03
106,19.38,3,17,2,707.09
131,6.16,4,13,1,249.75
146,4.89,4,11,5,202.29
243,6.45,3,12,4,524.4
157,6.17,2,16,3,524.59
82,3.74,4,9,5,67.47
106,5.1,6,14,6,88.68
77,4.31,2,16,5,181.38
131,10.25,1,15,3,1400.47
140,5.8,3,16,2,238.15
156,15.34,4,9,5,636.81
92,17.11,3,11,1,529.02
98,3.51,1,13,0,341.73
228,7.79,4,10,5,421.96
104,19.39,2,13,3,916.01
25,13.7,2,16,5,171.48
105,15.59,2,11,2,863.52
87,7.54,4,13,2,163.07
114,13.55,3,9,2,525.69
15,5.27,1,14,1,84.37
98,4.37,7,17,6,78.93
50,3.6,7,9,6,23.26
96,13.86,7,9,5,162.66
181,11.07,7,15,2,306.09
232,5.75,4,16,4,350.78
151,17.56,2,10,0,1252.67
166,17.59,6,11,6,555.01
36,17.31,7,16,2,74.97
150,3.72,4,14,6,149.55
0,8.73,1,14,1,0.0
111,4.5,3,14,0,164.9
220,5.65,3,13,0,449.92
272,10.5,7,12,3,392.81
221,7.67,1,11,2,1825.02
202,11.58,7,16,2,340.87
165,13.0,1,11,5,2356.37
96,3.4,1,16,1,261.44
63,9.41,4,9,4,167.31
193,17.63,5,17,5,783.53
196,18.77,4,10,4,814.42
233,5.43,3,10,3,384.82
45,9.17,5,10,6,75.23
225,14.3,3,13,6,1027.61
152,9.82,1,10,4,1473.41
190,9.75,2,11,6,847.7
107,2.7,7,13,1,43.51
98,11.43,2,17,6,647.74
259,14.18,5,17,3,797.32
159,19.11,7,15,2,449.71
152,8.47,2,16,4,631.68
103,3.52,4,9,1,117.78
97,11.31,4,10,1,294.22
234,7.32,1,10,2,1872.72
150,16.78,2,15,6,1227.87
273,15.29,1,13,1,4030.47
253,6.44,4,13,3,462.95
142,18.06,1,14,3,2965.67
37,11.17,7,14,5,49.56
94,11.31,4,11,0,239.35
172,7.13,5,13,2,267.55
134,3.9,1,11,6,379.33
170,18.21,4,11,1,779.63
161,12.91,1,12,4,2226.92
167,3.06,3,13,5,145.86
93,18.43,4,16,3,428.15
27,10.37,2,14,2,141.43
167,2.19,7,15,6,49.7
42,16.95,2,9,2,368.19
45,6.23,3,9,6,107.98
156,15.98,5,12,3,490.47
142,9.01,4,16,0,324.17
195,10.33,5,10,2,437.73
111,4.03,4,17,1,108.35
159,14.62,5,13,4,434.32
104,15.21,6,16,4,260.39
139,13.93,4,12,3,524.41
26,19.41,2,14,2,273.94
184,14.25,4,9,4,677.43
194,13.17,5,14,2,457.87
238,17.67,1,15,3,4344.81
185,7.41,1,11,0,1411.75
236,7.44,5,13,4,356.07
128,14.66,5,16,1,428.49
203,15.5,1,17,5,3269.4
112,5.97,5,14,3,146.75
193,15.59,6,10,5,461.97
155,15.49,7,13,0,330.72
147,16.79,2,17,1,1268.78
162,19.12,2,11,5,1705.29
166,5.26,1,14,1,833.3
195,18.83,4,14,4,935.22
117,14.79,4,10,2,373.15
132,13.74,7,11,3,279.69
109,7.56,6,17,1,149.16
190,14.14,6,17,4,362.01
137,6.38,7,17,0,130.18
108,8.95,3,10,6,315.66
97,19.16,4,11,1,429.46
252,18.0,4,17,0,1118.08
111,5.36,4,16,3,132.29
211,14.76,6,12,4,501.53
172,19.38,5,15,0,588.09
183,9.11,7,13,2,285.26
131,7.76,2,10,5,432.53
213,7.27,6,15,0,245.7
215,5.0,1,16,0,1202.38
204,15.39,7,12,4,406.26
217,2.37,2,16,4,249.58
119,2.22,5,15,1,48.03
167,7.83,3,11,5,409.21
239,12.08,6,11,0,488.13
255,9.19,3,11,0,860.59
175,6.7,4,11,4,288.8
34,7.24,2,15,6,137.91
78,10.51,3,13,2,251.48
121,8.93,3,12,6,370.62
287,11.96,1,16,4,3069.37
228,9.49,1,17,2,1855.69
127,14.4,6,11,5,306.56
63,2.23,1,14,6,129.43
211,14.7,4,12,4,725.65
111,18.3,7,13,5,332.66
92,17.32,2,15,3,846.28
173,15.67,1,12,0,2667.97
185,7.84,6,16,5,251.17
216,8.88,7,11,2,263.05
182,13.85,6,15,3,405.85
85,6.19,1,11,2,525.28
126,8.93,4,10,1,257.79
65,8.44,5,16,1,103.49
181,19.81,5,10,0,773.59
168,7.21,5,17,3,208.24
50,6.13,4,13,3,91.22
186,13.22,7,12,1,390.28
189,5.97,1,17,0,1208.14
153,11.57,6,16,5,313.83
70,15.49,4,10,1,302.57
227,4.14,7,13,3,128.17
54,14.28,6,9,2,127.87
85,16.76,6,10,6,222.12
29,15.52,5,13,3,89.54
94,19.81,1,11,0,1673.15
18,7.95,2,9,3,75.69
136,4.27,2,15,4,302.54
229,19.05,6,15,3,677.87
76,5.21,2,11,4,226.07
224,11.89,2,15,1,1281.58
177,6.96,4,13,5,291.65
177,9.75,6,16,4,275.56
144,2.96,1,10,3,465.98
137,4.82,1,15,5,740.03
62,16.94,3,11,6,378.26
216,14.2,7,12,5,518.29
33,12.47,4,9,3,113.04
53,11.48,5,15,3,119.46
74,19.28,5,16,6,279.27
244,7.52,4,10,0,558.52
43,3.18,3,13,1,47.91
300,9.59,1,13,4,2624.7
109,14.11,5,16,2,329.52
199,3.28,7,11,4,93.34
245,11.66,7,10,3,442.71
212,14.37,7,10,2,379.01
95,19.57,4,9,2,527.17
133,17.31,4,15,4,560.42
169,6.29,5,14,6,166.7
67,12.69,1,11,4,943.36
278,13.82,6,17,4,644.15
231,17.02,5,13,4,828.72
97,9.48,2,17,6,410.67
159,6.86,3,9,6,360.96
61,17.96,6,11,1,173.44
189,12.34,4,16,0,604.93
91,15.69,6,11,0,233.62
93,7.4,1,16,4,669.76
125,17.98,5,9,0,477.18
164,19.57,5,12,4,705.48
236,18.13,2,17,4,2246.19
99,3.31,7,15,4,52.63
256,19.22,4,13,5,1365.93
170,17.23,5,9,1,613.04
142,11.98,5,17,3,349.18
220,5.91,7,14,0,178.47
74,12.87,1,14,0,980.93
94,9.63,6,17,1,165.55
256,9.3,2,16,1,1139.32
212,3.25,6,17,4,117.68
190,7.13,3,10,4,456.5
136,8.17,7,11,5,139.74
85,9.99,1,13,5,878.84
182,17.01,3,13,3,1249.28
179,16.0,7,14,0,380.04
140,3.75,5,10,1,115.47
108,15.69,6,16,3,309.16
205,15.88,1,9,0,3657.38
72,3.41,2,15,3,134.94
54,12.79,1,14,3,649.35
126,19.43,7,17,6,326.97
174,12.63,3,15,4,753.1
156,7.29,3,16,3,392.17
212,8.85,5,10,4,383.63
283,16.96,1,12,0,4016.97
164,15.14,5,17,5,475.19
262,16.3,3,15,0,1409.31
108,10.81,7,10,4,171.31
13,2.61,6,9,5,5.5
239,7.42,7,11,6,225.89
155,2.37,5,14,2,73.32
187,9.77,6,13,5,317.2
154,12.61,3,9,3,558.53
238,16.27,5,11,0,578.83
160,14.27,4,13,6,537.41
115,17.43,3,17,3,661.53
137,12.9,3,13,6,624.88
78,8.52,3,9,5,216.32
218,4.87,7,17,2,140.06
225,2.84,2,11,3,284.92
66,16.0,4,16,2,270.98
191,7.25,4,9,1,379.1
88,12.29,3,17,2,362.44
104,5.82,1,11,0,598.1
200,16.31,1,15,5,3303.87
154,7.66,2,15,4,614.03
165,17.12,2,14,4,1251.22
172,5.29,7,10,3,141.71
150,2.52,7,9,5,60.37
139,16.9,2,11,6,928.25
220,3.45,2,15,1,400.25
217,11.89,1,16,3,3136.3
200,15.22,4,13,2,825.63
90,18.16,5,11,4,308.79
82,11.8,4,11,2,212.94
144,15.08,5,11,4,451.52
267,4.96,5,12,4,269.18
143,4.17,3,15,4,224.08
213,14.91,2,15,5,1442.89
92,8.32,5,17,6,148.01
49,4.4,5,9,6,49.28
53,14.16,4,13,6,191.13
72,19.99,6,15,0,284.45
233,3.25,7,12,5,118.76
186,8.24,6,12,2,267.06
143,5.99,1,12,6,926.34
159,4.05,7,13,5,101.89
49,18.07,7,10,6,136.93
35,8.88,5,9,3,68.05
3,15.73,7,14,1,6.96
124,10.82,4,10,3,391.16
139,7.25,4,15,5,278.47
92,2.75,6,16,2,38.13
67,10.05,6,11,1,109.45
224,4.75,5,17,3,200.13
59,19.37,1,15,1,1093.83
191,5.35,3,13,2,349.81
177,15.26,3,12,4,901.6
123,2.41,7,15,2,47.85
48,12.05,2,14,6,289.3
235,3.07,3,14,0,280.66
88,3.51,7,10,1,41.69
209,11.17,7,12,2,339.09
208,9.86,4,16,4,507.15
190,3.51,5,15,4,146.77
130,10.55,6,11,2,242.09
144,12.46,6,12,3,242.45
31,4.15,7,11,2,19.33
129,17.47,1,17,4,2107.81
162,3.02,6,15,2,88.43
263,9.86,5,16,0,487.06
255,2.71,5,13,3,140.71
144,5.85,2,13,2,479.25
199,9.9,2,9,4,940.36
179,4.28,3,17,2,291.15
156,2.58,3,17,6,138.54
225,19.14,6,12,2,644.48
78,18.62,4,9,1,415.02
249,3.22,5,11,2,160.02
125,17.02,4,13,0,585.37
233,4.25,4,14,4,254.65
144,17.47,7,17,5,360.57
262,9.21,7,16,1,337.31
76,11.91,3,16,5,299.17
49,12.0,1,9,2,600.86
238,8.64,3,15,6,634.98
131,9.7,6,15,3,195.89
76,4.8,5,12,0,89.13
207,14.51,1,16,0,3506.15
111,13.91,5,15,6,325.0
123,9.04,6,9,0,201.17
203,19.97,3,13,6,1648.43
35,3.59,6,15,1,18.7
47,18.38,4,15,6,225.72
122,4.01,2,12,6,292.36
88,8.44,6,9,2,122.77
282,10.58,1,17,0,2772.79
111,10.61,1,13,2,1123.13
70,16.17,1,16,3,961.85
125,14.63,2,9,6,905.71
41,5.81,3,12,2,83.37
238,7.33,1,10,5,1733.1
218,19.89,5,16,2,1005.43
158,4.79,7,13,2,110.25
242,3.87,4,11,6,237.64
106,19.38,2,14,4,1115.78
223,16.82,1,16,5,4087.4
184,16.03,5,16,1,616.99
95,19.84,6,16,6,353.89
211,7.36,6,15,2,242.59
253,12.54,4,17,0,782.02
61,18.79,7,9,6,185.3
279,16.99,2,10,4,2465.62
130,9.76,1,12,2,1280.56
97,11.86,2,10,4,625.84
98,4.68,6,9,1,67.78
77,14.23,5,16,6,256.13
169,17.22,3,14,4,962.74
129,10.93,4,12,0,347.77
194,19.05,5,12,2,655.15
199,16.41,4,16,0,784.74
195,13.34,1,16,6,2370.47
80,15.45,7,15,6,175.47
217,18.39,1,11,3,4075.48
144,13.92,6,16,4,369.88
135,3.05,5,12,4,73.93
90,11.82,1,17,4,899.63
109,19.89,7,15,5,302.88
65,14.53,6,12,6,169.84
220,5.03,6,13,6,193.27
89,13.82,7,13,1,161.24
52,10.86,7,9,5,87.8
143,6.3,3,15,0,354.93
